# Col. 1: ID in CANDELS multi-wavelength catalog (Guo et al. 2013)
# Col. 2: RA
# Col. 3: DEC
# Col. 4: Number of blobs with UV Luminosity L_blob/L_galaxy>0.01
# Col. 5: Number of blobs with UV Luminosity L_blob/L_galaxy>0.05
# Col. 6: Number of blobs with UV Luminosity L_blob/L_galaxy>0.08
# Col. 7: Number of blobs with UV Luminosity L_blob/L_galaxy>0.10
7279 53.1128072 -27.8420844  0 0 0 0 
7322 53.0990208 -27.8419061  2 2 2 1 
7351 53.0905015 -27.8421348  1 1 1 1 
7384 53.1566737 -27.8432701  4 0 0 0 
7401 53.0560575 -27.8427864  10 1 0 0 
7409 53.0772742 -27.8411970  0 0 0 0 
7433 53.2033758 -27.8415411  2 2 1 1 
7462 53.1604614 -27.8405723  2 2 2 2 
7490 53.1190817 -27.8425475  2 0 0 0 
7527 53.1560082 -27.8402906  3 1 0 0 
7533 53.0314794 -27.8401081  1 1 0 0 
7544 53.1538262 -27.8402162  2 2 2 1 
7551 53.1314354 -27.8413275  1 1 1 0 
7561 53.1673559 -27.8404586  0 0 0 0 
7568 53.0275188 -27.8412787  7 1 1 0 
7572 53.1720177 -27.8395081  3 3 3 3 
7598 53.0415124 -27.8390445  1 1 1 1 
7603 53.1244243 -27.8393520  0 0 0 0 
7613 53.1475346 -27.8391973  1 1 1 1 
7618 53.0862449 -27.8395024  1 1 1 1 
7638 53.0313380 -27.8390613  0 0 0 0 
7658 53.1329389 -27.8392488  3 3 3 3 
7668 53.0520485 -27.8390492  4 3 1 1 
7671 53.1319571 -27.8391934  1 1 1 1 
7674 53.0335519 -27.8384173  0 0 0 0 
7705 53.1796168 -27.8392107  4 4 0 0 
7717 53.0819992 -27.8398740  10 0 0 0 
7728 53.1580335 -27.8383962  4 4 3 2 
7743 53.1896044 -27.8383936  0 0 0 0 
7806 53.1696928 -27.8380414  1 1 1 0 
7828 53.0843092 -27.8372801  2 2 2 1 
7837 53.1077576 -27.8388125  11 3 0 0 
7880 53.2149395 -27.8382374  4 1 0 0 
7907 53.1557205 -27.8371272  3 0 0 0 
7926 53.0943427 -27.8375637  8 6 6 2 
7930 53.1544836 -27.8365042  3 3 2 2 
7935 53.1656006 -27.8368275  4 3 3 3 
7941 53.2140917 -27.8362608  1 1 1 1 
7945 53.1139866 -27.8377629  8 3 1 1 
7968 53.0278992 -27.8357014  2 2 2 2 
7978 53.2203321 -27.8357726  1 1 1 1 
7996 53.0532211 -27.8369074  4 2 1 1 
8008 53.1767992 -27.8403460  0 0 0 0 
8030 53.0409406 -27.8360669  2 2 2 2 
8080 53.1418136 -27.8360230  6 5 3 1 
8089 53.0477049 -27.8351792  3 1 1 0 
8105 53.1409190 -27.8347675  2 2 2 0 
8113 53.1440363 -27.8351127  1 1 1 1 
8122 53.1872973 -27.8348195  0 0 0 0 
8128 53.2261438 -27.8345311  2 2 2 2 
8165 53.2165978 -27.8342650  1 1 1 1 
8166 53.0832602 -27.8347778  2 2 2 1 
8182 53.2162222 -27.8343902  0 0 0 0 
8184 53.1424244 -27.8341586  0 0 0 0 
8240 53.1879931 -27.8339767  3 3 2 2 
8281 53.0726900 -27.8342062  0 0 0 0 
8283 53.1697363 -27.8335059  3 2 1 1 
8284 53.1573363 -27.8336827  3 3 2 0 
8285 53.1259714 -27.8332311  1 1 1 1 
8352 53.1108683 -27.8338659  4 3 1 1 
8353 53.0501523 -27.8331751  1 1 1 1 
8394 53.1023896 -27.8329209  4 2 1 1 
8398 53.2181350 -27.8336871  3 3 2 1 
8403 53.1237923 -27.8325665  0 0 0 0 
8409 53.1572379 -27.8334458  2 2 2 1 
8443 53.1325230 -27.8329161  2 2 2 2 
8488 53.1152086 -27.8324532  4 2 1 0 
8512 53.0623697 -27.8348342  8 2 0 0 
8519 53.2002843 -27.8315001  2 2 2 2 
8525 53.0531341 -27.8317066  2 1 1 1 
8531 53.0676273 -27.8317071  1 1 1 1 
8540 53.1462681 -27.8314738  3 3 0 0 
8555 53.1867021 -27.8316577  1 1 1 1 
8575 53.1590528 -27.8326119  4 1 1 1 
8578 53.0659556 -27.8317042  1 1 1 1 
8580 53.0678305 -27.8320754  0 0 0 0 
8586 53.0765209 -27.8311221  4 4 3 2 
8620 53.1006445 -27.8311752  1 1 0 0 
8629 53.0437775 -27.8304643  0 0 0 0 
8681 53.1274746 -27.8299875  0 0 0 0 
8685 53.0629846 -27.8310153  3 1 0 0 
8692 53.1312213 -27.8303996  1 0 0 0 
8725 53.1308566 -27.8298509  0 0 0 0 
8732 53.0893042 -27.8302206  1 1 1 0 
8736 53.0425886 -27.8304209  4 2 1 0 
8740 53.1676482 -27.8303676  4 4 2 2 
8760 53.2155261 -27.8308352  3 2 1 1 
8765 53.0879057 -27.8308460  5 0 0 0 
8831 53.0274488 -27.8290743  0 0 0 0 
8834 53.2028944 -27.8295160  9 5 0 0 
8850 53.1262601 -27.8291158  4 1 0 0 
8862 53.2011194 -27.8285495  1 1 1 0 
8872 53.1781627 -27.8283222  1 1 0 0 
8876 53.1860796 -27.8282760  0 0 0 0 
8897 53.1404542 -27.8280675  2 2 1 1 
8902 53.1925208 -27.8286218  2 1 0 0 
8914 53.0707197 -27.8278459  1 1 1 1 
8938 53.0621885 -27.8280866  3 3 3 3 
8942 53.0751360 -27.8314155  4 1 0 0 
8946 53.0898888 -27.8282410  3 3 2 2 
8970 53.1423395 -27.8276413  0 0 0 0 
8979 53.1471090 -27.8277928  3 2 2 0 
9010 53.1878027 -27.8282911  1 1 1 1 
9024 53.0523289 -27.8272767  1 1 1 1 
9027 53.0463264 -27.8273442  3 3 2 2 
9031 53.1861051 -27.8275517  3 3 2 2 
9080 53.0504698 -27.8274058  2 2 1 0 
9089 53.0923808 -27.8268279  0 0 0 0 
9097 53.2180064 -27.8264901  0 0 0 0 
9111 53.2017666 -27.8266353  0 0 0 0 
9123 53.2150532 -27.8260651  1 1 1 1 
9203 53.0950532 -27.8262024  4 4 3 2 
9204 53.1898714 -27.8267092  0 0 0 0 
9229 53.0689108 -27.8262512  1 1 1 1 
9245 53.0938999 -27.8257208  1 1 1 0 
9246 53.1413766 -27.8256965  6 4 0 0 
9258 53.1460077 -27.8256708  2 1 0 0 
9282 53.1514416 -27.8258686  0 0 0 0 
9307 53.0886082 -27.8248598  3 3 2 2 
9312 53.0673312 -27.8282659  2 0 0 0 
9331 53.0891844 -27.8248829  3 3 3 3 
9334 53.1825666 -27.8243683  0 0 0 0 
9342 53.0569747 -27.8262091  9 0 0 0 
9407 53.1706133 -27.8237880  2 2 1 1 
9430 53.0809948 -27.8238380  2 1 1 0 
9433 53.0261177 -27.8235025  2 0 0 0 
9473 53.1507320 -27.8255124  2 2 2 2 
9474 53.1697823 -27.8239387  5 2 1 1 
9480 53.1984916 -27.8235859  4 1 1 1 
9527 53.1567344 -27.8230665  3 3 2 2 
9557 53.0250097 -27.8226762  3 3 1 0 
9562 53.0353201 -27.8226623  1 1 1 1 
9601 53.1310308 -27.8235729  5 0 0 0 
9609 53.2216989 -27.8223739  2 2 2 2 
9610 53.2050156 -27.8221743  2 2 1 0 
9628 53.1473463 -27.8224277  5 4 3 1 
9659 53.0595758 -27.8224074  3 3 0 0 
9717 53.0473535 -27.8211151  1 1 1 1 
9726 53.1862694 -27.8229972  10 2 0 0 
9746 53.2165701 -27.8216061  0 0 0 0 
9756 53.0282349 -27.8226856  3 3 3 3 
9757 53.0341849 -27.8208518  2 2 2 2 
9770 53.0589693 -27.8210240  0 0 0 0 
9793 53.0304700 -27.8209999  3 2 1 1 
9834 53.1488269 -27.8211207  1 1 1 1 
9839 53.1421689 -27.8202774  0 0 0 0 
9884 53.0516058 -27.8201934  1 1 1 1 
9921 53.0771785 -27.8205226  6 1 0 0 
9926 53.0275293 -27.8215162  9 1 0 0 
9935 53.0488284 -27.8197995  2 1 0 0 
9955 53.2331663 -27.8200929  0 0 0 0 
9998 53.1147522 -27.8192275  1 0 0 0 
10023 53.2184806 -27.8186599  0 0 0 0 
10028 53.0783793 -27.8194651  1 1 0 0 
10039 53.0206474 -27.8187544  0 0 0 0 
10057 53.2117168 -27.8188472  1 0 0 0 
10067 53.0811722 -27.8185983  2 2 2 2 
10069 53.1887672 -27.8181624  0 0 0 0 
10080 53.0166360 -27.8179863  0 0 0 0 
10122 53.0169621 -27.8174337  2 2 2 2 
10136 53.0897412 -27.8182926  4 3 2 1 
10203 53.1912106 -27.8172820  1 0 0 0 
10294 53.1416299 -27.8165594  0 0 0 0 
10299 53.2259576 -27.8177133  2 1 1 1 
10302 53.1383849 -27.8163172  0 0 0 0 
10319 53.1677590 -27.8167044  2 0 0 0 
10348 53.0667541 -27.8165932  1 1 1 1 
10368 53.1363440 -27.8165370  1 1 1 1 
10372 53.0892781 -27.8171845  4 2 1 1 
10394 53.2261435 -27.8173143  0 0 0 0 
10413 53.1207613 -27.8189852  0 0 0 0 
10421 53.1912026 -27.8154179  1 1 1 1 
10446 53.0914590 -27.8154466  0 0 0 0 
10457 53.0955035 -27.8159370  7 1 1 1 
10465 53.1084910 -27.8155980  4 1 0 0 
10469 53.0813005 -27.8155628  7 2 1 0 
10493 53.1313426 -27.8149379  4 1 1 1 
10494 53.0918296 -27.8143300  2 2 2 2 
10496 53.1644523 -27.8153413  4 1 0 0 
10513 53.0802608 -27.8156028  3 2 1 0 
10558 53.1262644 -27.8145371  5 2 1 0 
10565 53.1371817 -27.8156638  5 0 0 0 
10574 53.1117413 -27.8140300  3 3 3 3 
10586 53.0963433 -27.8136864  3 3 0 0 
10644 53.1360014 -27.8135466  5 2 0 0 
10663 53.1298318 -27.8133847  1 1 1 1 
10677 53.2330429 -27.8126906  0 0 0 0 
10679 53.0444685 -27.8137909  7 1 0 0 
10685 53.0928564 -27.8125109  1 1 1 1 
10702 53.1870039 -27.8126351  3 3 2 2 
10727 53.0451019 -27.8125551  3 3 2 1 
10796 53.1977099 -27.8114089  0 0 0 0 
10831 53.1343057 -27.8126259  9 1 1 0 
10836 53.1140343 -27.8117039  3 2 2 2 
10878 53.0386177 -27.8109223  2 2 1 1 
10916 53.0824532 -27.8108969  0 0 0 0 
10964 53.0679175 -27.8104096  3 3 3 3 
10970 53.1996647 -27.8104444  4 3 2 0 
11006 53.1694184 -27.8103181  2 2 2 1 
11029 53.0727717 -27.8106533  8 2 0 0 
11032 53.1450874 -27.8098508  1 1 1 0 
11055 53.2103179 -27.8105793  0 0 0 0 
11087 53.1563988 -27.8108062  11 0 0 0 
11122 53.0390429 -27.8094861  6 3 0 0 
11123 53.1288041 -27.8089509  1 1 1 1 
11142 53.0927618 -27.8091111  3 0 0 0 
11143 53.2155370 -27.8088305  1 1 1 0 
11144 53.1377301 -27.8085538  0 0 0 0 
11158 53.0735475 -27.8084162  1 1 0 0 
11179 53.0351235 -27.8079912  0 0 0 0 
11239 53.0772413 -27.8094862  6 0 0 0 
11267 53.1375406 -27.8081739  3 3 3 2 
11270 53.0816922 -27.8086004  2 2 1 1 
11349 53.2387243 -27.8066568  0 0 0 0 
11360 53.0227127 -27.8076206  8 3 2 0 
11374 53.1186611 -27.8073774  1 0 0 0 
11388 53.1460503 -27.8064460  0 0 0 0 
11390 53.2217554 -27.8065112  1 1 1 1 
11399 53.0853238 -27.8081031  5 1 0 0 
11403 53.1031721 -27.8067958  1 1 1 1 
11458 53.1821803 -27.8057684  3 3 1 0 
11469 53.0532907 -27.8064040  4 1 0 0 
11516 53.1303285 -27.8056188  2 1 1 1 
11527 53.1155097 -27.8051423  1 1 1 1 
11561 53.1721744 -27.8058753  7 1 1 0 
11585 53.0939057 -27.8048500  2 2 2 2 
11597 53.1496417 -27.8047953  4 4 1 1 
11606 53.2278919 -27.8052214  0 0 0 0 
11618 53.2308826 -27.8057995  0 0 0 0 
11650 53.0942660 -27.8044622  3 3 1 1 
11659 53.1072811 -27.8040705  0 0 0 0 
11677 53.0998342 -27.8041131  2 2 2 1 
11725 53.2119163 -27.8038471  2 2 2 2 
11781 53.0380072 -27.8031346  1 1 1 1 
11834 53.0922936 -27.8031573  0 0 0 0 
11842 53.1641803 -27.8027385  0 0 0 0 
11881 53.1907552 -27.8035791  0 0 0 0 
11891 53.2272835 -27.8033322  6 2 2 1 
11904 53.1200354 -27.8021038  1 1 1 1 
11926 53.2088628 -27.8019060  2 2 2 2 
11941 53.1498455 -27.8033031  1 1 1 1 
11959 53.0309035 -27.8016639  0 0 0 0 
11970 53.2304603 -27.8012302  0 0 0 0 
11979 53.0937892 -27.8013109  0 0 0 0 
12017 53.0938945 -27.8012010  0 0 0 0 
12024 53.0322808 -27.8018531  0 0 0 0 
12081 53.2254738 -27.8003703  0 0 0 0 
12113 53.1225185 -27.8001646  0 0 0 0 
12118 53.2140475 -27.8007983  6 5 2 2 
12145 53.0621303 -27.8000877  2 2 2 2 
12183 53.2327646 -27.7996933  0 0 0 0 
12201 53.1108138 -27.8005844  2 0 0 0 
12207 53.0567089 -27.7998304  1 0 0 0 
12215 53.0573046 -27.7998561  3 2 1 0 
12285 53.2105521 -27.8001870  4 3 1 1 
12336 53.2077210 -27.7993762  0 0 0 0 
12363 53.1202141 -27.7988536  0 0 0 0 
12377 53.0744911 -27.7984268  2 2 2 1 
12442 53.2312199 -27.7980994  1 1 0 0 
12445 53.0634105 -27.7978995  2 2 2 1 
12473 53.1198738 -27.7987381  0 0 0 0 
12474 53.1864122 -27.7981170  0 0 0 0 
12484 53.0522298 -27.7975011  2 2 1 1 
12497 53.1080390 -27.7975408  0 0 0 0 
12508 53.2131555 -27.7988843  5 0 0 0 
12522 53.0343291 -27.7987230  6 3 1 0 
12532 53.0587402 -27.7975518  3 2 1 1 
12537 53.0568179 -27.7982999  0 0 0 0 
12611 53.0341712 -27.7978079  8 5 0 0 
12624 53.1668951 -27.7987375  4 0 0 0 
12632 53.1968578 -27.7963373  3 3 3 2 
12634 53.1802376 -27.7989275  4 0 0 0 
12644 53.1736356 -27.7973659  1 1 1 0 
12683 53.2143124 -27.7963370  0 0 0 0 
12691 53.0700184 -27.7975066  8 0 0 0 
12713 53.0228187 -27.7963595  2 1 1 1 
12743 53.1696872 -27.7970172  1 1 1 1 
12757 53.0667611 -27.7972230  2 2 0 0 
12845 53.1597785 -27.7956782  2 2 1 1 
12848 53.2138965 -27.7952046  0 0 0 0 
12858 53.1516176 -27.7964320  4 2 1 1 
12885 53.1578198 -27.7975075  10 0 0 0 
12886 53.1278442 -27.7947960  2 2 2 2 
12887 53.1761932 -27.7961369  6 3 1 0 
12938 53.1264602 -27.7942919  2 2 1 1 
13047 53.0257728 -27.7937863  1 1 1 1 
13051 53.0665799 -27.7935843  1 1 1 1 
13064 53.2243331 -27.7932934  0 0 0 0 
13086 53.1662118 -27.7939304  5 4 2 0 
13133 53.0544838 -27.7929860  1 1 1 1 
13159 53.1938646 -27.7932936  0 0 0 0 
13162 53.0996852 -27.7942891  6 1 0 0 
13165 53.0904067 -27.7928220  1 1 1 1 
13207 53.1096755 -27.7929279  2 2 2 2 
13257 53.0912768 -27.7921996  3 3 1 1 
13263 53.1780766 -27.7927398  2 2 1 0 
13273 53.1522648 -27.7924954  1 1 0 0 
13308 53.2112074 -27.7922827  3 2 1 1 
13346 53.2306469 -27.7925591  0 0 0 0 
13347 53.1888589 -27.7914171  1 1 1 1 
13381 53.1491490 -27.7929837  0 0 0 0 
13400 53.1675634 -27.7925102  6 1 0 0 
13493 53.0337590 -27.7924226  0 0 0 0 
13505 53.2124523 -27.7905184  1 1 1 1 
13506 53.1368873 -27.7906609  1 1 1 1 
13510 53.1376605 -27.7919551  8 2 0 0 
13522 53.0933101 -27.7904869  2 2 1 1 
13583 53.0485706 -27.7899608  1 1 1 1 
13586 53.1250836 -27.7907759  0 0 0 0 
13601 53.0268113 -27.7913220  3 1 0 0 
13620 53.0906652 -27.7901856  4 4 4 3 
13624 53.2110824 -27.7900303  0 0 0 0 
13653 53.1014513 -27.7902760  2 2 0 0 
13654 53.0881668 -27.7894407  2 2 0 0 
13662 53.0978624 -27.7895752  1 1 1 1 
13674 53.0433766 -27.7896520  0 0 0 0 
13680 53.0211904 -27.7890510  1 1 1 1 
13689 53.1537332 -27.7906069  4 1 0 0 
13743 53.1095973 -27.7895612  5 3 1 0 
13750 53.0434948 -27.7890928  2 2 2 2 
13751 53.0287588 -27.7894815  5 0 0 0 
13787 53.1508326 -27.7906071  2 2 1 0 
13794 53.0661725 -27.7897547  4 2 1 1 
13822 53.1306323 -27.7902511  8 1 0 0 
13849 53.1242079 -27.7887464  2 2 1 1 
13859 53.1450792 -27.7894232  5 3 2 1 
13865 53.0596818 -27.7892221  2 1 1 1 
13928 53.2138582 -27.7874815  0 0 0 0 
13937 53.2019088 -27.7887954  0 0 0 0 
13940 53.2152645 -27.7876026  1 1 0 0 
13942 53.0593042 -27.7892851  2 1 1 0 
13966 53.1095676 -27.7882025  1 1 0 0 
13972 53.2065938 -27.7874511  0 0 0 0 
14040 53.1479843 -27.7876864  2 2 2 2 
14042 53.1492899 -27.7885251  2 1 1 1 
14096 53.0816285 -27.7864639  2 2 2 2 
14099 53.1920677 -27.7871712  6 2 1 1 
14147 53.1069350 -27.7864121  1 1 1 1 
14186 53.0756305 -27.7869017  0 0 0 0 
14190 53.0860447 -27.7880888  8 0 0 0 
14195 53.0735026 -27.7867491  0 0 0 0 
14222 53.1315160 -27.7864282  1 1 0 0 
14263 53.1616646 -27.7874301  3 2 2 1 
14267 53.1609549 -27.7865025  1 1 0 0 
14288 53.1811340 -27.7868914  3 1 1 1 
14341 53.0977018 -27.7858519  1 0 0 0 
14361 53.2203138 -27.7858780  0 0 0 0 
14376 53.0497002 -27.7852068  0 0 0 0 
14447 53.0720176 -27.7856684  5 0 0 0 
14452 53.0877172 -27.7853641  2 0 0 0 
14505 53.0738287 -27.7841516  0 0 0 0 
14520 53.1661766 -27.7875152  11 0 0 0 
14524 53.1297986 -27.7840843  1 1 1 1 
14561 53.2083688 -27.7837736  0 0 0 0 
14602 53.0610872 -27.7840825  3 3 1 1 
14604 53.1019475 -27.7836744  2 1 1 0 
14633 53.2171656 -27.7836147  0 0 0 0 
14637 53.0440796 -27.7850485  6 2 1 1 
14638 53.1765770 -27.7854463  1 0 0 0 
14649 53.2070278 -27.7848468  9 0 0 0 
14672 53.2277043 -27.7830589  1 1 1 1 
14692 53.0413324 -27.7831819  2 2 2 2 
14704 53.0622478 -27.7832656  4 3 1 0 
14707 53.1184200 -27.7833761  2 2 2 2 
14735 53.2341275 -27.7825966  0 0 0 0 
14782 53.2153999 -27.7829322  5 2 1 0 
14787 53.0806368 -27.7836257  5 1 0 0 
14799 53.0899093 -27.7824698  0 0 0 0 
14829 53.1812369 -27.7830897  0 0 0 0 
14839 53.1651630 -27.7858658  2 1 1 0 
14859 53.0220485 -27.7833110  3 1 0 0 
14864 53.0871499 -27.7848507  15 1 0 0 
14867 53.1782248 -27.7830783  2 2 1 0 
14876 53.1187902 -27.7828182  3 3 3 2 
14877 53.1620567 -27.7827151  0 0 0 0 
14878 53.0482722 -27.7831002  1 1 1 1 
14905 53.1337678 -27.7819249  3 3 3 3 
14908 53.2131802 -27.7820278  1 1 1 1 
14919 53.1903619 -27.7819962  4 1 0 0 
14946 53.1623610 -27.7823124  4 3 2 2 
14975 53.1651792 -27.7816176  2 2 2 1 
15013 53.2086829 -27.7812604  3 2 2 1 
15016 53.1736781 -27.7820628  0 0 0 0 
15028 53.0816641 -27.7814133  2 2 2 2 
15029 53.0293400 -27.7817701  2 1 0 0 
15040 53.1603441 -27.7840093  1 1 0 0 
15047 53.0168223 -27.7824652  6 1 0 0 
15058 53.2296350 -27.7805284  0 0 0 0 
15060 53.1340314 -27.7809579  0 0 0 0 
15079 53.1301532 -27.7808609  2 0 0 0 
15122 53.1658928 -27.7815380  3 3 3 2 
15154 53.1281900 -27.7803354  1 1 1 1 
15195 53.0406156 -27.7803320  2 2 2 2 
15211 53.0450276 -27.7798757  2 1 0 0 
15247 53.0474393 -27.7798134  1 1 1 1 
15250 53.0916266 -27.7822065  4 1 0 0 
15251 53.0593176 -27.7798957  3 2 1 1 
15263 53.1288281 -27.7804176  3 2 1 0 
15282 53.1581692 -27.7810947  10 3 1 1 
15293 53.1545185 -27.7797185  4 3 0 0 
15321 53.2108863 -27.7790366  2 2 1 1 
15365 53.1997219 -27.7786816  1 0 0 0 
15369 53.1393090 -27.7806879  4 2 0 0 
15377 53.0222839 -27.7789003  0 0 0 0 
15381 53.1805148 -27.7796660  2 2 2 2 
15389 53.0475338 -27.7805504  1 1 1 1 
15398 53.1726088 -27.7809667  5 2 1 1 
15402 53.0282102 -27.7788137  1 0 0 0 
15430 53.0403404 -27.7784914  2 2 2 2 
15521 53.2247959 -27.7775874  3 3 3 3 
15526 53.0747665 -27.7776806  0 0 0 0 
15549 53.0719051 -27.7778870  2 2 1 1 
15565 53.1492089 -27.7788010  4 3 1 0 
15585 53.1470745 -27.7784260  3 3 2 1 
15618 53.2229026 -27.7770822  4 4 3 1 
15674 53.0220341 -27.7775616  8 1 0 0 
15695 53.0293616 -27.7778683  7 3 0 0 
15703 53.1282746 -27.7770451  2 1 0 0 
15704 53.1729889 -27.7778529  7 3 0 0 
15721 53.0591512 -27.7762380  0 0 0 0 
15760 53.0637322 -27.7766133  0 0 0 0 
15766 53.1833664 -27.7761100  3 2 1 1 
15769 53.1474364 -27.7776061  5 3 3 2 
15775 53.1452377 -27.7779058  3 1 1 1 
15777 53.0542160 -27.7772032  2 1 1 1 
15839 53.0241162 -27.7753409  3 0 0 0 
15876 53.1605939 -27.7761291  1 1 0 0 
15892 53.1832198 -27.7756952  4 4 2 2 
15898 53.1859083 -27.7756049  5 3 0 0 
15901 53.1930974 -27.7755618  0 0 0 0 
15959 53.0414335 -27.7748100  2 1 1 0 
15967 53.0370194 -27.7747338  0 0 0 0 
15968 53.2073455 -27.7747163  1 1 1 1 
15998 53.0644454 -27.7753722  2 1 1 0 
16005 53.0347075 -27.7739155  0 0 0 0 
16011 53.1094771 -27.7759460  1 0 0 0 
16032 53.2063460 -27.7749920  4 3 1 1 
16041 53.0875127 -27.7744569  1 1 1 1 
16048 53.0672058 -27.7743494  1 1 1 1 
16061 53.1519306 -27.7744898  3 2 0 0 
16062 53.1013998 -27.7739962  0 0 0 0 
16065 53.0522028 -27.7747699  0 0 0 0 
16068 53.1600079 -27.7748328  6 2 0 0 
16080 53.0335836 -27.7735131  0 0 0 0 
16082 53.1833402 -27.7737757  1 1 1 1 
16099 53.2079667 -27.7740058  1 1 1 0 
16107 53.0873606 -27.7736957  2 2 2 2 
16121 53.2076800 -27.7740769  2 2 2 2 
16139 53.1211155 -27.7746077  1 1 0 0 
16150 53.1507432 -27.7743444  1 1 1 0 
16160 53.0781377 -27.7742133  4 3 2 0 
16171 53.0457470 -27.7731903  0 0 0 0 
16227 53.1559364 -27.7729199  0 0 0 0 
16232 53.1481218 -27.7737594  4 1 0 0 
16264 53.1520664 -27.7748190  3 1 0 0 
16268 53.0482209 -27.7730417  8 2 1 1 
16280 53.0966979 -27.7723382  4 3 3 3 
16328 53.0745564 -27.7724426  7 7 2 1 
16345 53.0896474 -27.7718509  1 1 1 1 
16375 53.0449466 -27.7743934  2 0 0 0 
16385 53.0781393 -27.7720058  2 2 1 1 
16396 53.0958203 -27.7717019  0 0 0 0 
16402 53.0444453 -27.7725005  1 1 0 0 
16412 53.1760542 -27.7737064  5 1 1 0 
16440 53.0509288 -27.7724089  4 2 0 0 
16455 53.1478537 -27.7740625  7 1 1 1 
16474 53.1025387 -27.7722882  2 2 1 0 
16475 53.0326834 -27.7713226  3 3 3 2 
16514 53.1285201 -27.7727001  1 1 1 0 
16548 53.1461715 -27.7710316  3 1 1 0 
16556 53.1344844 -27.7709413  0 0 0 0 
16558 53.0496621 -27.7709285  0 0 0 0 
16571 53.0814849 -27.7711709  7 4 1 0 
16593 53.1207489 -27.7732129  3 2 1 1 
16600 53.1279787 -27.7714360  8 1 0 0 
16616 53.0199021 -27.7707037  7 2 1 1 
16617 53.1059288 -27.7714124  4 4 1 1 
16621 53.0241462 -27.7695874  0 0 0 0 
16622 53.1315715 -27.7702037  3 2 2 2 
16626 53.0312007 -27.7696878  3 3 1 0 
16643 53.2189221 -27.7694624  0 0 0 0 
16689 53.0714855 -27.7697867  1 1 1 1 
16719 53.1587453 -27.7705246  3 3 3 3 
16732 53.1522834 -27.7700851  1 0 0 0 
16746 53.0419972 -27.7696788  3 0 0 0 
16754 53.0824874 -27.7694467  3 2 2 2 
16761 53.1796872 -27.7687939  4 4 1 1 
16777 53.0953104 -27.7686668  0 0 0 0 
16825 53.1852363 -27.7685119  1 1 0 0 
16854 53.0433691 -27.7680269  0 0 0 0 
16859 53.1552501 -27.7695269  5 3 2 1 
16865 53.1169972 -27.7683486  4 3 3 2 
16897 53.0525330 -27.7680756  1 1 1 1 
16936 53.1082904 -27.7678076  1 1 0 0 
16937 53.0343670 -27.7673672  0 0 0 0 
16940 53.0885845 -27.7673675  3 3 3 3 
16969 53.1004643 -27.7675939  3 3 0 0 
16972 53.0819572 -27.7672022  0 0 0 0 
17003 53.1393800 -27.7673618  8 1 0 0 
17013 53.1044629 -27.7682774  5 0 0 0 
17031 53.1663281 -27.7685840  8 0 0 0 
17058 53.1699250 -27.7710243  0 0 0 0 
17071 53.0290969 -27.7666594  0 0 0 0 
17098 53.1598673 -27.7668402  3 2 0 0 
17118 53.0711751 -27.7659197  0 0 0 0 
17122 53.0473933 -27.7658208  0 0 0 0 
17140 53.1783803 -27.7682272  10 0 0 0 
17154 53.0649662 -27.7657067  2 2 2 2 
17156 53.0495793 -27.7656828  1 0 0 0 
17171 53.0248596 -27.7670719  3 2 1 1 
17185 53.1644492 -27.7658499  3 3 2 2 
17211 53.0983727 -27.7669402  2 1 1 1 
17214 53.1554132 -27.7660705  1 1 1 1 
17225 53.2258974 -27.7650973  0 0 0 0 
17230 53.0186431 -27.7652453  2 1 0 0 
17249 53.0432863 -27.7651190  1 1 0 0 
17251 53.2028247 -27.7649785  3 2 1 0 
17259 53.0266969 -27.7652103  0 0 0 0 
17265 53.0197032 -27.7652673  7 4 2 0 
17269 53.2181197 -27.7657030  8 1 0 0 
17290 53.0624970 -27.7648352  3 3 2 0 
17294 53.2231513 -27.7645292  2 2 1 1 
17316 53.1811952 -27.7656782  10 1 0 0 
17342 53.0152945 -27.7644267  0 0 0 0 
17376 53.0508730 -27.7651052  7 5 1 0 
17382 53.0217869 -27.7637249  0 0 0 0 
17386 53.0964740 -27.7651802  3 1 0 0 
17387 53.0846781 -27.7639879  5 5 2 0 
17397 53.0733461 -27.7643180  3 3 1 0 
17420 53.0343237 -27.7638417  2 2 2 1 
17426 53.0219256 -27.7645642  1 1 0 0 
17453 53.1722275 -27.7650977  5 0 0 0 
17460 53.0855197 -27.7633049  1 1 1 1 
17472 53.1141562 -27.7637733  3 3 3 3 
17482 53.0285200 -27.7639722  3 3 2 2 
17490 53.0832077 -27.7632292  3 3 2 2 
17509 53.1491660 -27.7636341  4 2 1 1 
17510 53.1397075 -27.7631995  1 1 0 0 
17528 53.0926784 -27.7639941  2 1 1 1 
17555 53.0768682 -27.7655215  0 0 0 0 
17579 53.1118342 -27.7625875  3 2 1 1 
17599 53.0358211 -27.7622344  0 0 0 0 
17619 53.0633941 -27.7617334  1 1 1 0 
17652 53.0456113 -27.7623714  1 1 1 1 
17655 53.1191558 -27.7616841  2 2 2 1 
17673 53.1410900 -27.7618482  4 3 2 2 
17697 53.0131596 -27.7620155  8 2 0 0 
17713 53.2180092 -27.7616204  1 0 0 0 
17714 53.1597107 -27.7622827  4 1 0 0 
17757 53.0311766 -27.7606726  2 2 1 1 
17801 53.0109219 -27.7605108  2 0 0 0 
