#ID ICD_IH ICD_IH_ERR ston_I PR alpha_IH
160 0.0492096680381 0.00503372670001 16.7455900495 9 3.19963474757
16362 0.154197502004 0.0131315609529 11.7385321481 12 1.61731530557
10908 0.55470312118 0.0116174249818 5.41615775369 15 2.26683529248
248 0.0477021600008 0.0221599695381 9.70621855003 9 1.70188448959
26355 0.133761115103 0.00107404343183 43.2734260852 15 3.4914540795
11044 0.110216333713 0.00534812713131 23.2028857729 10 1.28464844453
17283 0.0524123109929 0.00701405017429 15.8174669394 6 1.77938294333
10689 0.0101009471805 0.00214125876266 23.35543335 10 1.78207211557
17412 0.0912324193117 0.0239075915173 10.5944684424 9 1.64528271164
229 0.035458024411 0.00738095420261 21.2020068401 10 1.19710448861
583 0.964120198184 0.0562138774772 3.07039230074 9 0.313352415313
15298 0.0133874133096 0.000608812128653 53.2929883381 8 3.09184039722
19190 0.0123490038769 0.00351688292329 26.6951398322 7 1.35525204503
11571 0.0223579695684 0.00095220162873 89.677063436 10 3.1033287928
13317 0.0110572871652 0.00496300653911 14.807955693 7 1.63558998168
23402 0.112641228813 0.00960635810633 11.9743433598 20 2.13127109405
16281 0.00754244021343 2.77343104043e-05 264.398170704 6 2.05957853729
16702 0.0249675951989 0.00270425540318 24.1352808401 6 1.72413953483
2482 0.0168804449688 0.0165718138902 15.5445410335 9 2.1226662382
15622 0.00936495798055 0.000890271699265 38.7343299273 7 1.94580801403
21307 0.145992896139 0.0026773275571 17.6045414774 8 2.32472165575
4337 0.0570586849767 0.0174242571042 4.88370789221 8 22.5834648257
1841 0.0536133081677 0.00178885048632 21.1186991697 9 7.27426888805
9716 0.395587419365 0.0170723806015 5.2896309374 17 2.92431270181
2515 0.0461588817945 0.00840494091238 7.70624608417 6 19.2022222824
9626 0.401455956658 0.0318345907549 11.6186777429 15 1.29369476344
18882 0.0288273928392 0.00106959691625 43.1782747436 6 1.19890000707
10576 0.0501573077869 0.00107835018175 35.577720147 8 1.7212147627
9480 0.0941529972671 0.00337302740179 24.5390573104 15 1.90948712201
23116 0.0496046122559 0.00388223455606 14.3094046753 7 4.52138515189
21236 0.039276167447 0.000340523788269 56.663231441 13 2.80943585329
5526 0.224888659333 0.0114174999814 7.37324870394 18 2.20294976914
7462 0.0806995756443 0.0111215923677 10.7600824534 10 2.38932675229
26001 0.168227974344 0.00789753825197 12.7151545077 11 1.58274009038
8598 0.0367747111497 0.0152795210906 12.3724661319 12 1.68097997177
3844 0.0137673374284 0.0107407975058 12.9784229891 8 1.53292155714
6553 0.0370837366573 0.00452998146003 13.429985549 7 1.52332918431
14799 0.00638279128334 0.00122880350173 27.5879138826 9 3.0243673179
23811 0.103557007664 0.0025719363668 20.9930580411 10 2.14969859243
26227 0.0751099882582 0.0147521924068 12.174442952 11 1.59723114273
10495 0.0191442489587 0.00600380487218 23.6226220097 10 1.40111391008
23375 0.0929885062735 0.00235328000982 31.0718840731 14 2.10024525993
4006 0.0962786205325 0.00372727487804 11.6480494059 10 3.62769231787
10832 0.867359372366 0.018349595153 40.6263292456 23 0.928829921547
18502 0.0847915650571 0.00487497029341 11.0897673342 9 2.14131743405
16899 0.0104668681725 0.00173608821638 35.9763283919 6 1.28861141781
7246 0.2200951534 0.00641164353112 15.550818523 22 10.5092809419
18794 0.363404405707 0.00571444680359 14.4971576007 23 3.91957768969
9705 0.0334339522683 0.00111067877459 44.6339087289 6 0.727354112752
5770 0.301007586447 0.0117419108228 11.3147846177 12 1.34631291047
7008 0.0313269191197 0.000593601129716 43.0564991754 14 1.91715263225
603 0.0522158803169 0.0032239598084 33.373011835 8 0.847891495687
12262 0.0663200725025 0.00913881927421 20.2862601931 9 1.9075328395
22582 0.139716253359 0.00934599077855 11.9313049038 8 1.68632064715
26729 0.0804644033798 0.00451377297085 17.5151600175 12 1.45072305422
23005 0.0300612029538 0.00988811188818 10.8631642477 7 2.26413422111
11954 0.0414506025043 0.00539750030148 16.9808470279 13 2.02179702289
22638 0.0445831690492 0.00443296365372 13.7045395816 7 1.52100387017
11142 0.0903941652672 0.0027433242669 31.0862079635 22 2.50101996046
402 0.793840715811 0.0175799866851 4.81177594671 12 2.42748494896
22752 0.259622963646 0.00925996564377 8.11964123339 10 5.58139700859
19939 0.158684462567 0.0165667651914 5.64618062399 10 3.66760885127
26364 0.0199236886 0.00149621400047 25.9532285869 10 2.22898248816
14932 0.0564466439996 0.00251245908031 31.5037540505 11 1.59790908646
2518 0.0352201659654 0.00711601985869 15.5207101114 8 1.95113029898
703 0.0346560727569 0.00908270974899 13.7639737868 7 1.88448946551
7143 0.00822380852581 0.00126082769604 27.9943609304 12 2.27941411458
1605 0.0727527623552 0.0039870395576 24.0372303839 8 0.881700458586
5516 0.0133043197072 0.00452278222549 12.1038891033 6 1.98643401166
4654 0.0307805356172 0.00286550494661 21.094903801 7 1.54745123062
22747 0.0212375916674 0.00466219831563 18.8286089031 10 1.35503898221
5529 0.0398119697399 0.0011423554189 42.6862182558 5 0.911931306488
6169 0.0534921750862 0.0176343688931 12.5728829609 8 1.86113675606
22545 0.441374004897 0.0452979303317 4.04964509199 22 0.750665834901
4331 0.114989580073 0.00123715088865 30.8957792649 13 4.56505416611
20401 0.0206624051152 0.00160824678994 30.6621688509 7 1.07869334373
18659 0.0268882756696 0.00361646337202 17.8176675409 8 2.59562901964
11219 0.0793448661744 0.0121571262264 10.8812577078 11 1.24780734533
26305 0.367656195535 0.0157040123418 6.36588277397 13 2.99854988847
4122 0.2834924394 0.0188056147758 6.2683798141 15 1.50247332567
556 0.14298563208 0.0138047288812 17.2698074291 6 3.77843613452
715 0.246193977944 0.00520928581281 15.0660961954 13 4.81443875577
18068 0.16244976519 0.0143096987184 7.52298764136 11 8.37484535081
22876 0.137995510603 0.00339422533205 16.9743726465 10 1.99462386155
20332 0.0173821285973 0.0053508134775 19.7048009378 11 1.32345546948
15591 0.0571107867176 0.00013134833544 205.342774018 8 1.15416461893
17987 0.0398222850297 0.00253052256259 97.6858807894 8 1.47380932128
20331 0.0397542028692 0.000997819107967 30.9481327786 8 2.46224387207
25308 0.0483220514558 0.00109052085809 36.9261419251 13 2.49680539979
20150 0.133747941823 0.00331018609 26.7067419076 17 1.5036724963
18109 0.0214658179297 0.00071110948236 42.1090894203 6 1.58284912245
7941 0.0376184270585 0.00407074688642 14.9318632894 10 3.1730221781
4094 0.531242899942 0.0155004921219 2.95706015133 7 9.92273777673
4574 0.0846254262546 0.0119349696375 15.2497925643 11 0.969687126545
8308 -0.00138655555232 0.00726013288689 7.26797017404 6 14.4485406793
24705 0.0785931586252 0.00569220232847 18.4583468497 7 1.05691692594
23037 0.0125461232944 0.00200260366669 25.7479257302 7 1.01385710505
23038 0.0726836297624 0.0117530282256 7.72799968445 9 1.99803705888
4270 0.201938828901 0.0118384614532 14.2126383069 15 2.3212068106
23035 0.312368566729 0.0183025252724 10.1647417784 19 1.2616204738
684 0.0837750896783 0.0175596429837 10.6836373715 13 1.1889651257
2543 0.0165757325814 0.00410658084061 24.3411513658 12 2.46943176003
26290 0.0159002517419 0.00165271110571 22.6459941419 7 1.8194381081
7184 0.771404858446 0.00544059902142 7.59629699955 16 4.69582065515
2691 0.0433477557397 0.0052936611015 34.4731006215 9 1.64438472958
12497 0.141788693633 0.0151534383782 6.31364478076 13 5.73627936914
5891 0.140097240821 0.0128765057778 24.8994876979 12 1.36144549536
4059 0.0669419271011 0.0298947829666 6.56536032077 11 0.952225446727
10242 0.0582780523912 0.00112043157894 38.2806586525 11 2.51232864945
19696 0.205825799194 0.0286978588207 9.19458720099 13 1.16263348546
14196 0.0314607063855 0.000364731439321 249.556355766 7 1.82342007935
3996 0.156457805518 0.00581450867747 20.7323892967 20 1.78482809312
6715 0.365178086356 0.0165239588109 11.2431704025 7 1.31399253599
11466 0.871739781819 0.00589166750158 5.05881831661 14 2.63718917591
23603 0.119090124065 0.00688262047377 18.1540939856 10 1.0377738404
13131 0.070989067978 0.0201341472415 8.32350300006 7 1.96481087747
4022 0.0288092895438 0.00685226286401 23.1585986244 9 1.48780628629
16427 0.0201937745925 0.00333399843456 20.9034528674 6 1.99629859468
26276 0.368318732599 0.0309411254762 4.53845723335 10 2.94051245852
17743 0.0370937482358 0.0044270425748 12.419887595 6 1.84524455925
16018 0.107485875356 0.001936943418 25.4724203226 13 1.95989243572
1646 0.080223324007 0.000906259331623 58.324908376 8 1.71203266455
1907 0.0613774787553 0.000318056384398 87.5263747531 12 4.09972612127
24961 0.298330243346 0.0270579653132 8.82404775976 14 1.01432272372
21488 0.0529896423829 0.00529470359322 16.3788847824 21 1.78219444394
1000 0.244751419048 0.0317905883712 3.11294366953 5 14.6870097462
18694 0.72490992039 0.0274837316938 4.92976560428 18 0.787876169039
17864 0.00185952036021 0.00171202454716 43.4424600889 12 1.23203566764
2273 0.228588026358 0.026594657254 10.7363808805 10 1.08741296209
15392 0.079404522842 0.00527606739925 13.756968944 8 2.29930122296
5761 0.0625206306719 0.00147848812618 25.9802322044 11 7.23413608817
21786 0.0703175169715 0.000254477101633 81.7209068983 11 1.39824348976
1341 0.00133641033331 0.0056457998578 80.0718308303 13 1.16912259567
3741 0.997033852956 0.0385633010672 1.32454865643 12 -0.102926868188
1661 0.0285856284244 0.00213834323825 33.1364167111 12 3.01963655402
21441 0.0251835385419 0.014565568679 6.65579590034 9 2.98961084795
2415 0.461074961186 0.00714887874471 16.8299920033 17 1.81048496937
23842 0.0244141164573 0.000899561395561 56.5363797229 7 1.06993464744
13165 0.0687473483649 0.00223567105245 19.9133247166 10 2.82477774684
22959 0.988570359675 0.0156375817479 0.66331817399 24 0.179513125923
23442 0.389860480181 0.0298760862725 2.82182862791 8 4.51295416287
12337 0.0162648094087 0.000101490224076 159.573255964 7 1.89269377449
20608 0.0774054278616 0.00403084184005 15.0265387783 9 2.2347862338
9383 0.0857949131142 0.00403780407523 19.4873076051 13 1.41757633503
22608 0.0455518211995 0.000767990480378 37.7142933581 8 2.14266467759
6546 0.117590252052 0.0132046204448 9.45830868776 14 9.40277260614
26813 0.0601315789972 0.00514229262963 14.7411183542 9 1.77711052879
26457 0.131859774084 0.0171510757978 10.4280646067 17 0.998583798138
14464 0.465647667289 0.00480561448726 21.0883658008 25 1.42761678962
14533 0.0351717082899 0.000199325353525 131.653795581 13 2.93090742434
15518 0.0151052990632 9.66236801294e-05 135.086798843 10 6.57651973486
15432 0.067897731772 0.000376316909438 55.1591438658 8 12.1158226126
5573 0.0552674241424 0.00360088630548 16.4024716631 18 1.13086673756
8044 0.0924569807624 0.0146368406209 12.7151742384 13 1.24248486324
39 0.22262170867 0.0380406443248 6.88558133581 10 1.83506360283
9359 0.0263372015634 0.00227409655471 19.4400486386 7 2.36771320822
10493 0.384866683085 0.00366626798806 19.4775296916 18 3.08495539219
16189 0.0917746620526 0.00682836419123 13.3448437145 11 1.9581414177
20558 0.00399397697016 0.0026753222975 50.3193013125 22 1.20582269339
7674 0.0542784678246 0.0376862076082 10.4050546199 15 1.98134271696
20672 0.0532979312848 0.000403670421208 61.6406004701 6 1.54641773209
17824 0.0376862065502 3.58215797448e-05 336.005552001 11 4.19926861442
13150 0.0422684375998 0.00121578732334 22.3891125141 5 2.01278629243
9682 0.0434914311408 0.00096982101195 25.6847373894 7 1.45352178526
1619 0.0683782371936 0.0124632569319 15.5233856422 19 3.56492677292
1686 0.815961075864 0.150448935357 3.58356886312 9 0.650536234766
2373 0.999195833225 0.00874998793718 2.82454579423 16 -0.132250607979
1647 0.0879837891552 0.00238387851568 41.2322454087 8 2.16728264373
24854 0.0387113693834 7.37390250238e-05 96.4537316704 7 1.55007318055
16217 0.0201130489552 0.00277316872344 29.5365677653 5 1.04295072687
10702 0.105767035935 0.00129399648699 24.919128722 12 1.89622942836
9456 0.841956936009 0.0212497592995 5.78326009234 28 0.491613066091
20320 0.0374022885945 0.00182623201277 18.1318432871 8 12.9210662378
3130 0.0600648334498 0.0120704388875 11.8315070614 12 1.29517548091
1339 0.0621017581145 0.00334713299135 45.1285692746 13 2.18649688352
14586 0.0283354650039 0.000210597099784 111.379695449 10 1.84595588595
6956 0.0328953504557 0.00560402562768 12.324554001 7 2.22728461401
2136 0.0809373988538 0.00592752441124 59.3247252222 27 1.17718763147
18795 0.208303944143 0.00198199178737 13.1648720907 16 9.50617550127
24386 0.0466544571833 0.00436633996909 12.5567928452 6 2.40192943761
646 0.15473984488 0.0171225688304 10.5942709066 9 1.7356794995
22394 0.0192937621089 0.00374583394186 25.8401827277 11 1.38547983823
14672 0.135812136397 0.0115491618133 13.5848748664 14 2.14623826362
18536 0.0253059598711 0.00262509937456 27.4823243709 7 1.62645546413
23717 0.0577389475703 0.0117033406565 8.52394522045 12 2.23096877127
12867 0.0137965495784 0.00458278284187 15.2006336629 6 2.15214512959
12511 0.068878179245 0.000570980494932 45.8016752259 10 2.06813505913
20568 0.177818764115 0.000809398462874 51.3478297055 25 4.19891651328
17510 0.178877913318 0.0105978367459 5.70166603577 10 8.26353889386
3565 0.670878005993 0.0185252300292 5.81200122625 18 1.13881458381
25213 0.0510871312141 0.00063129674851 42.3409455831 7 1.477940428
25896 0.0765619463306 0.00132756154437 29.6824020385 13 2.17537231258
1493 0.0188963972317 0.00586734773515 26.4097902519 17 2.67837497633
2982 0.365151132071 0.00684869756892 9.76249764064 14 2.81686729164
11023 0.0366910896757 0.00103586228134 38.1073292792 7 1.42871417723
1280 0.0356292749739 0.00990736089654 46.244620873 8 1.375789808
25541 0.0930135623375 0.0308384895385 7.08992849985 14 1.21599084672
3943 0.965802290319 0.0118117800318 1.5638511289 17 0.709505087247
8211 0.0355976915979 0.00255173019514 34.9789099646 12 1.08027179752
219 0.0293649848732 0.00646899742664 17.7515248708 11 2.39100175107
430 0.0416164838055 0.0125063725079 7.83738605378 7 2.32440152644
905 0.0991947207369 0.00238035712116 38.9632968186 7 1.69454027663
9062 0.0418115287414 0.00421539659862 12.0822241772 7 2.47222457106
20633 0.0371163970475 0.0036507805594 22.8045386271 13 1.0178246028
7952 0.0770859505362 0.00730300183488 11.0982272963 12 2.83274499473
7328 0.216522425161 0.017634897116 10.7457920864 13 0.976743507905
19948 0.0856415753489 0.00672521264432 10.5627144208 8 2.09933203413
18324 0.0438813983191 0.00498265647167 12.745859103 7 2.36772773131
19515 0.0307026442974 0.0043313079216 21.0900362224 8 2.34597235848
8939 0.0371976259418 0.00268179718625 18.816129411 7 1.97004216802
20738 0.143087753091 0.00708279067577 11.3601823741 15 2.65352922183
6164 0.914777402295 0.0159693387598 2.38955814498 24 1.07574596345
13654 0.0251611374246 0.00388741021886 24.5477036588 13 1.91975126374
7172 0.0620593872103 0.000685761929211 48.8834506185 9 1.7404405065
20500 0.0742752465476 0.00283799824791 24.1259480443 9 1.81607435798
19262 0.00268274120725 0.000384371418062 98.0155707128 16 1.46175593997
24211 0.0186428814021 0.00116281303446 43.999592629 12 1.03075010804
20129 0.0441766292705 0.00162438008236 23.6477024794 7 1.06628597265
19298 0.0809538795326 0.000638308139021 26.9829646478 6 6.96013889621
17906 0.0859905030983 0.00725528765927 12.7009826144 9 1.99614895983
16486 0.0435950823718 0.00650899993418 47.6654158918 26 1.03568636516
8224 0.0432634005016 0.012289271531 20.187937146 7 2.27929159095
7617 0.0458529225978 0.00313191294538 16.2393678406 7 1.98202697163
5228 0.0296956167168 0.00727466825644 10.3074876268 7 3.44194511909
2914 0.166145122107 0.028631067011 12.5720714072 12 1.73707427759
7953 0.101405949195 0.0068949430306 20.0505280511 17 1.6639700396
2900 0.0588938703854 0.0122078006787 9.63243357963 9 2.56136695709
20455 0.00553042391465 0.0113873588231 12.5232286443 9 1.97557412246
534 0.0201294789202 0.00437867324132 18.7488191241 6 1.91503361108
25242 0.0727333356047 0.00673769682591 12.2137882899 8 2.35110691836
20690 0.195672687221 0.00607881138844 20.0159452016 18 1.56251155634
25012 0.00775544487298 0.00341847529929 23.7023633592 7 1.90606189718
12091 0.0607709659159 0.00157925094349 27.0344136687 10 2.62351645115
2389 -0.0204393597385 0.0162823327333 8.73202883617 9 1.47540460028
3656 0.00445953964528 0.000874102246176 34.9560489952 12 3.05553018133
10401 0.0186427968908 0.00695628492964 9.97864225299 7 2.11777879132
26307 0.498846395563 0.0473881190795 5.68217577533 35 0.617854531704
3347 0.0400572505914 0.000279427864471 99.1115464361 7 0.851235807407
4179 0.46817093566 0.0432060788681 4.03708623498 13 1.16823607502
395 0.112744651052 0.0108995762154 8.90355064911 7 2.12800566005
8240 0.0696829340974 0.00596199455373 16.7394834171 14 1.89425958946
3499 0.0474549771857 0.00996849636686 8.63631312493 7 3.0168787146
3776 0.0864441206393 0.00109107396893 22.1781366447 11 2.62825233285
22924 0.0562598052459 0.00674490618625 17.163024124 11 1.83366754415
10134 0.0481842660845 0.00210739849717 22.5614500383 9 2.32024827488
7706 0.0272700468203 0.000779491421864 39.6211643633 7 1.25821289632
25167 0.055184645891 0.0123526959134 10.5073174055 8 1.12119529598
21564 0.0137610494704 0.000775511096618 31.5139195245 8 3.80231099031
292 -0.00212207080636 0.00521913562483 16.5903073053 9 2.48459386031
11119 0.0136515842182 0.00303776462087 16.6860282775 9 3.11161641064
2365 0.0353800209382 0.00226705266895 30.3742935096 7 1.20163589031
7758 0.0805620359344 0.00688234947051 12.0463728833 10 1.13716536301
7598 0.0569924134493 0.00810268526224 21.4539440934 10 1.7991526882
4543 0.212104731481 0.00993908857743 10.9260446862 19 2.17449838852
1919 0.0993846336118 0.0122227266568 29.9505172196 12 2.0558136405
2402 0.0617512971961 0.00531729254618 14.5624532226 5 2.09210408897
20242 0.0275470028146 0.000655291976499 40.3154894545 7 2.34340403478
13552 0.0153958691924 1.63776602182e-05 466.934498167 7 1.500423629
2483 0.0843707570254 0.0073176101943 21.0073017376 8 1.75560287425
9284 0.00747532288532 0.00238240230276 29.4111205981 9 0.927593901179
21505 0.0193399325417 0.00295361337761 19.8610039575 7 1.68131504763
23308 0.0110312358746 0.00782575910517 13.3149289731 8 1.90246535226
19980 0.162540946464 0.00578591172317 23.1986438753 22 2.08378030346
4876 0.0662636226373 0.000727545738731 51.6197250641 16 2.24761711535
382 0.070655869231 0.00913842638454 13.3120362502 14 2.64450537044
5762 0.0952846951695 0.00301725514201 17.2139798146 8 2.35839588606
5827 0.0411598322707 0.00352349704653 11.4757076048 7 4.66336443864
1392 0.0309480760392 0.0052594226083 36.3153052607 14 1.89687167518
21775 0.0730893085076 0.00352872119105 14.7662981389 6 1.78538068227
25626 0.0582947765587 0.00696764567113 12.8976529539 12 1.76923953578
7353 0.0304297140099 0.0076126019506 14.1184768604 8 1.94212377012
1005 0.0270700480256 0.00147955814207 85.4101472423 10 2.49567175515
6052 0.670940002654 0.0115577589257 4.19297979207 16 2.44637318845
15961 2.38128541431e-05 0.00416363850813 14.8473905173 7 1.8189167584
3102 0.125436933848 0.00587522696174 32.6319485744 13 1.27143978277
4177 0.0291483378806 0.00373861356875 17.970907654 7 1.55085308191
3360 0.0610499589823 0.000364589088308 85.1860695682 5 0.734057002651
16428 0.011263479966 0.00176648733758 30.8175274368 6 1.74413324248
4872 0.304328582546 0.00215818857382 25.9816957818 17 3.50928398146
10879 0.0173969073387 0.000295394468202 255.142589329 7 2.04255475217
11368 0.0176517513399 0.00193583837023 15.6418190725 7 16.9230893384
12670 0.0654557048218 7.97055878515e-05 350.086023847 18 1.43902667434
7436 0.0653450830022 0.00266668139147 21.3874700165 16 3.73370661705
18783 0.654144766467 0.0359508193962 4.66232299716 10 1.05352518837
25998 0.0995285330605 0.000616423139625 24.7803185318 8 4.47918083813
7533 0.058622512837 0.0141659380476 12.114448038 15 3.11769980963
6235 0.0502649755362 0.00504798492682 15.0532864585 10 1.76353763012
24324 -0.00424235407089 0.0203159090829 16.5065674585 15 0.918142070714
11474 0.0291223588166 0.00101227925774 26.5228243464 10 2.76297050373
21859 0.0847699999212 0.0078671103587 29.9278266504 15 1.0016629045
6784 0.0397769747085 0.00242158957887 17.1461541534 12 1.82735961813
17744 0.349849950072 0.0120963827632 7.00233457158 12 3.68835236205
5418 0.074750561204 0.00203009433994 25.2327756543 10 1.87055961638
21372 0.0211314569145 0.00318248180072 18.1487363978 8 2.04080469466
26055 0.0184080567342 0.00156537512701 24.0420243086 6 1.67416994204
22971 0.174688420113 0.00157270823769 29.8407812791 16 1.0729198829
1381 0.228110501429 0.0173291133235 9.01554797466 11 2.70694694431
1153 0.107178055179 0.0023240041405 35.8776920281 6 1.5233264376
2580 0.229599589758 0.000549237930399 47.4357648708 6 2.63913547253
19149 0.0122083807126 0.00102276352135 53.3846189202 12 1.08737388419
23372 0.076290527242 0.00638357202943 16.8809148895 10 1.19273091029
17655 0.0337862381031 0.00226268028256 25.2036833447 12 2.06932573519
25433 0.0759270856075 0.00594952462921 17.8271391977 7 1.22835824144
22054 0.129396456226 0.0128321294642 7.53750709895 11 2.70292337948
20905 0.0797064695193 0.000537920125914 76.3915797991 16 2.18749957907
17619 0.0936507023287 0.00929040815171 17.2857263076 14 1.45853122523
7611 0.694465843929 0.0191081951821 7.39528989151 9 2.78137223004
4464 0.0340652386462 0.00239187956872 20.3214535378 9 1.68473883179
26637 0.0479780141014 2.15107969704e-05 147.4451641 11 1.7764215042
21780 0.271949761373 0.0103027713946 7.82254925684 12 2.79161614603
24505 0.00670733954023 0.00466139072569 17.471743869 14 2.10901820201
19192 0.0164410530574 0.00183632876674 26.9321535971 9 2.46697966099
10426 0.0175943128927 0.0100936108472 57.4716020017 22 2.28208201722
866 0.0208371139242 0.0025536821031 32.0995087883 10 1.70139736187
19651 0.0290727377786 0.00441842217957 19.1137590113 8 1.85166241188
188 0.129578092225 0.0313672434054 7.21765917755 12 1.61622012245
13972 0.207313960386 0.0027026555183 12.5909752556 11 7.8086181317
14854 0.374087338799 0.0260449983174 3.93353479388 13 3.47758476107
23435 0.347500184358 0.0274379144907 5.61732996564 20 1.19931565556
16052 0.0325486928397 0.00163630477701 17.8721343032 6 1.6772743002
5079 0.061647964448 0.00430583547474 16.3534365114 10 1.52523882717
5698 0.096982283318 0.0067181627842 17.5172940842 8 2.81910394439
3382 0.351779077089 0.0200711499981 36.4349061102 11 1.13360368232
11781 0.278654889415 0.00241341799155 21.7257762331 13 3.70442588092
21093 0.0619859879389 0.00380519411862 16.6919300486 11 2.31664381686
18426 0.0382464686596 0.0016103599696 35.4562505439 12 2.13368378822
15839 0.102229736194 0.00611148178435 23.3330056395 15 2.31071589223
8635 0.0339768589297 0.00419032231387 11.1505449511 7 2.31632948156
24550 0.0514831925285 0.00416753771922 18.0560825703 14 1.72902995315
16578 0.057140618787 0.00887132600479 12.2489791662 10 2.20051924172
1029 0.0323340554413 0.00998295672147 11.3540228333 9 2.21698863709
23145 0.0988155908815 0.0086911335139 6.49318879639 7 3.23413871756
6422 0.344223217132 0.00791352338374 6.88190217624 21 10.5377161608
26480 0.56646286314 0.0325169349583 3.6595461841 16 1.27662336113
19504 0.139717683322 0.00138374121439 34.4935719729 16 3.38820029688
14042 0.0271302187424 1.44243336888e-05 441.411916521 11 2.64752647447
4347 0.0798299887044 0.00607526575513 15.2303237462 6 1.43853217316
20587 0.220837150286 0.00226793551042 24.2920595097 13 1.78729376897
5757 0.0618545024207 0.0138324169546 13.3305475661 11 1.64245542323
16825 0.132734239112 0.0106533677831 16.9106530002 14 2.03369783547
3001 0.21093184524 0.0211065702397 7.01821106803 11 1.57922512529
49 0.114912274403 0.00775901092178 14.0006218829 11 3.87906494959
18213 0.00731040935322 0.00118319168806 22.4273496375 6 3.73587601649
258 0.013554743059 0.00127399660416 34.6965920789 7 1.91097652067
2312 0.0638946015326 0.00605135824748 18.6170853389 7 0.982791347866
24114 0.0397858475111 0.00313900351604 16.8956440907 8 3.17158952086
4878 0.0602337846196 0.00624679736727 8.27757915633 8 2.67477228869
697 0.0819811632882 0.00444210262342 52.228619423 7 1.12533953626
15639 0.26023299021 0.0120055566048 10.3630979001 13 5.46134522624
31 0.104361740264 0.00973289931256 20.6957261997 13 1.60655828232
6333 0.0627476116452 0.00162316095408 14.2066809116 7 3.72576193023
16139 0.153830953551 0.000942337827351 28.412000927 27 1.60402029471
17838 0.069931433139 0.00526225826613 16.1564174684 8 1.46837623731
9041 0.028584674612 0.0022689472312 22.2900960305 7 1.76465245778
11544 0.0519316727468 0.00655212368409 13.7139604242 9 2.76528706536
26056 0.0345568379482 0.00174061953048 19.1162980306 8 6.07154354373
14257 0.0179359177153 0.000492815884762 90.7545727053 11 1.71952914441
5356 0.0573588789117 0.00698158056405 11.8301626769 8 1.71534407479
5092 0.0284776466973 0.00292088557074 18.8370604703 7 1.57832694796
4095 0.0489528534829 0.0150808101828 9.27326888858 11 1.63777195234
25459 0.0262832091248 0.0201406107373 4.70099724452 6 7.64672134251
12168 0.252391352459 0.0230046141266 6.09488299733 16 2.00437649718
7578 0.00385149308357 0.000168667399848 119.267819906 15 1.37219736622
8045 0.192013187518 0.00957605378931 13.0554523998 14 2.14733608786
1560 0.0507693246799 0.0151829254184 37.1283186609 11 1.48616739095
21575 0.0175086567326 0.0103407392598 6.36402423306 7 3.33406165991
5608 0.0319962368114 0.000724957661898 34.0616274313 8 1.91941137465
10395 0.0669388466529 0.00117674940032 127.453729482 9 2.55219531574
2808 0.282419363044 0.0123259665482 14.1628661353 8 1.21675121656
19242 0.0452541237181 0.000799777550181 49.9260413835 8 1.35593315754
26343 0.0308406008442 0.00521816718821 11.1094383375 7 1.85346923283
15555 0.0320328224037 0.000337238284506 79.6110292676 12 1.54117042945
23279 0.745362141552 0.0255113917863 2.53725201647 12 1.39286726673
2780 0.162132900884 0.00343867932501 29.7654948407 9 2.32605336448
7044 0.0108733712203 0.00257126831559 22.7156675764 6 1.08366843268
26447 0.0956047940034 0.0250228904469 4.42714169075 6 8.50248354629
54 0.122494972093 0.00557824355875 34.4500027628 8 1.41979326363
19119 0.0216835807185 0.00380557079975 24.3126881293 11 1.46675692747
19837 0.0265554841727 0.000462985789999 46.6297524491 8 2.53058546771
881 0.0562956548901 0.00162827851689 42.1864646804 11 4.25962249807
17858 0.258407090014 0.0314340196851 4.89122192327 13 1.60185145512
16867 0.0209310446404 0.0171478376531 5.70110590198 6 23.5602562192
1118 0.207067954392 0.0155228328073 18.4945582586 14 3.48723862888
4557 0.0533181233857 0.00557114812479 13.4041628884 6 2.11492152782
24006 0.00688524582906 0.000895973195711 41.1288944594 8 1.28734520845
599 0.0456049479111 0.00187954414416 29.3562017967 10 2.72178421278
14020 0.0308626211013 0.000343202916639 57.1947952475 13 2.72349835394
22097 0.73421532588 0.00690309006336 5.82354566004 17 3.19304195036
2881 0.315840580121 0.0412411599947 2.26550148568 14 1.22256357133
4451 0.0142991789002 0.00366942713562 41.062211887 8 1.3856926491
8017 0.00348881800699 0.00125678732412 48.393291066 19 1.2082874326
22951 0.0215998874304 0.00431791169695 16.688789089 7 2.04960053162
2766 0.0771103467559 0.00111900612872 69.2650637465 16 2.41043719436
1442 0.451095521936 0.00497843934985 10.1949830687 11 4.53753250243
1125 0.0556341187614 0.00318803621885 40.9302254724 8 2.25678263069
17688 0.0673034759879 0.00376776044878 83.7277202447 10 1.9857858489
16386 0.00638978954389 0.00778488790697 12.0514028437 8 1.80538947712
33410 0.571702142244 0.0475956938238 9.46286247901 17 0.924567086326
19167 0.109899502308 0.0043521541319 10.3987479537 9 2.81987950404
3727 0.705180352953 0.0251913818904 1.70402164803 13 1.96349788309
436 0.120171931606 0.0113952879243 11.3454020494 11 1.84979173817
14354 0.0586161925985 0.00298539233951 28.8524008217 12 1.33256870345
12201 0.243734447792 0.00298012423908 25.8034503069 20 1.36689117675
8400 0.0123866648331 0.00831016514751 13.8947385269 7 2.0181484293
